122.286

14

139
102
35.3709991500	13.9490192881	-6.9210731399	I1
0	0	1	0
35.3709991500	15.2151173181	-8.5036660099	I1
0	0	1	0
35.3709991500	15.2151173181	-7.5541129999	I1
0	0	1	0
35.6875000000	-19.9184928419	-8.8201870399	I1
0	0	1	0
35.6875000000	-10.4229320019	-8.5036660099	I1
0	0	1	0
36.0040008500	13.6325184481	-7.2375930699	I1
0	0	1	0
36.0040008500	15.2151173181	-8.5036660099	I1
0	0	1	0
36.0040008500	16.1646168281	-8.8201870399	I1
0	0	1	0
4.1938701600	-15.9620116719	-6.1297731299	I1
0	0	1	0
36.6369995100	-17.3863416119	-7.8706330199	I1
0	0	1	0
36.6369995100	11.4168171481	-8.8201870399	I1
0	0	1	0
36.6369995100	12.3664143081	-6.9210731399	I1
0	0	1	0
36.9535003700	11.7333180081	-6.2880332899	I1
0	0	1	0
37.2700988800	-16.1202720119	-5.6550031599	I1
0	26	0	0
20.5432731646	-1.6456395457	1.9901336916	V26
0	6	0	0
20.4945999167	-2.8264811919	3.0492570951	V6
0	3	0	0
35.1599344933	14.1599852781	-7.8706297133	V3
0	2	0	0
21.7606994700	-0.6108821319	3.9988569351	V2
0	2	0	0
26.6666992200	-5.5168818919	5.1066572251	V2
0	2	0	0
36.4787994400	11.4168674981	-6.4462930599	V2
0	2	0	0
21.7606994700	-0.2943812819	0.8336572751	V2
0	2	0	0
26.0336502100	-3.1429820519	12.7031057401	V2
0	2	0	0
22.2354003900	-1.8769320969	2.0997068501	V2
0	2	0	0
33.9466507000	11.7333180081	-7.5541129999	V2
0	2	0	0
36.3996490500	15.9272190581	-7.7915029899	V2
0	2	0	0
24.4511001600	-2.5099315119	1.7832059901	V2
0	2	0	0
33.8675003100	12.2872669731	-8.1080181049	V2
0	2	0	0
18.9119995100	-2.5099818619	2.4162569151	V2
0	1	0	0
0.0791284000	13.1577167981	-5.4967431899	V1
0	1	0	0
1.9782400200	-15.9620116719	-7.3958530299	V1
0	1	0	0
16.2216003400	-6.1499812619	0.8336073001	V1
0	1	0	0
16.8546005300	-6.1499812619	-0.7489633499	V1
0	1	0	0
17.1710998600	-2.6681819319	1.4667066601	V1
0	1	0	0
17.4876999000	-2.9847819719	2.7327077901	V1
0	1	0	0
17.4876999000	-2.3516810919	2.4162069501	V1
0	1	0	0
18.1207000700	-5.8333812219	1.7832059901	V1
0	1	0	0
18.1207000700	-5.2003825619	1.4667066601	V1
0	1	0	0
19.0701995900	-2.3516810919	0.2005972001	V1
0	1	0	0
19.3867996200	-3.3012813019	3.3658071601	V1
0	1	0	0
19.7033004800	-2.6681819319	4.3153066701	V1
0	1	0	0
19.7033004800	-1.0856822419	0.8336073001	V1
0	1	0	0
21.2858993600	-0.4525813519	0.8336073001	V1
0	1	0	0
21.9188995400	-2.6681819319	3.6823064901	V1
0	1	0	0
22.2354003900	-0.1360820219	2.0997068501	V1
0	1	0	0
22.2354003900	1.4465198981	2.7327077901	V1
0	1	0	0
22.5518997200	-3.3012813019	0.8336073001	V1
0	1	0	0
22.8684997600	-2.9847819719	1.7832059901	V1
0	1	0	0
23.1850006200	-2.3516810919	2.0997068501	V1
0	1	0	0
23.1850006200	-0.4525813519	2.4162069501	V1
0	1	0	0
23.1850006200	0.8135181981	3.0493063001	V1
0	1	0	0
23.5014984100	-4.5673823719	14.1274053601	V1
0	1	0	0
23.8179992700	-5.5168818919	4.9484075601	V1
0	1	0	0
23.8179992700	-5.5168818919	14.1274053601	V1
0	1	0	0
24.1345001200	0.1804188281	3.3658071601	V1
0	1	0	0
24.4511001600	-1.4021815719	1.4667066601	V1
0	1	0	0
24.7676010200	-2.6681819319	2.7327077901	V1
0	1	0	0
26.6666992200	-7.0994822919	3.9988073401	V1
0	1	0	0
31.7309997600	11.5751179281	-5.4967431899	V1
0	1	0	0
32.9971008400	10.6255177081	-7.7123729599	V1
0	1	0	0
33.3135986300	12.5246174381	-5.8132631199	V1
0	1	0	0
33.9466003400	-19.1272017919	-6.7628129899	V1
0	1	0	0
33.9466003400	17.2724171181	-7.0793331099	V1
0	1	0	0
34.2631012000	9.6760181981	-9.2949646499	V1
0	1	0	0
34.2631012000	13.1577167981	-7.7123729599	V1
0	1	0	0
34.2631012000	14.7403187281	-8.0288831599	V1
0	1	0	0
34.8962005600	16.3229176081	-8.6619260699	V1
0	1	0	0
35.2127014200	-16.9115619119	-7.3958530299	V1
0	1	0	0
35.2127014200	11.2586170681	-4.5471830299	V1
0	1	0	0
35.5291992200	7.4603168981	-4.8637029599	V1
0	1	0	0
35.5291992200	14.1072193681	-7.0793331099	V1
0	1	0	0
35.5291992200	15.3733173881	-8.6619260699	V1
0	1	0	0
35.5291992200	15.3733173881	-7.7123729599	V1
0	1	0	0
35.8457000800	-20.0767534319	-8.9784430299	V1
0	1	0	0
35.8457000800	-10.5811915819	-8.6619260699	V1
0	1	0	0
36.1622009300	13.7907185081	-7.3958530299	V1
0	1	0	0
36.1622009300	15.3733173881	-8.6619260699	V1
0	1	0	0
36.1622009300	16.3229176081	-8.9784430299	V1
0	1	0	0
4.0356098200	-16.1202720119	-6.2880332899	V1
0	1	0	0
17.3294006400	-0.2943812819	2.2580068701	V1
0	1	0	0
18.5955001800	-1.2438823219	0.3588567801	V1
0	1	0	0
36.7953003000	-17.5446017719	-8.0288831599	V1
0	1	0	0
19.5449997000	-1.5603816519	3.2075071401	V1
0	1	0	0
19.8615005500	-4.0925822719	2.2580068701	V1
0	1	0	0
19.8615005500	-3.7760814119	1.6249067501	V1
0	1	0	0
19.8615005500	-0.9273814619	0.0423368501	V1
0	1	0	0
34.8962005600	12.2081196381	-8.3454130099	V1
0	1	0	0
20.1781005900	0.3387180881	-0.9072229299	V1
0	1	0	0
20.1781005900	0.3387180881	1.3084066501	V1
0	1	0	0
20.4945999200	-2.1934825419	3.5240072301	V1
0	1	0	0
20.4945999200	0.0222187581	0.6754072301	V1
0	1	0	0
20.8110992400	-1.2438823219	4.4736074501	V1
0	1	0	0
21.1276001000	-0.9273814619	3.5240072301	V1
0	1	0	0
21.1276001000	-0.6108821319	1.6249067501	V1
0	1	0	0
21.4440994300	-1.2438823219	-1.5402528699	V1
0	1	0	0
21.4440994300	-1.2438823219	0.0423368501	V1
0	1	0	0
21.4440994300	-1.2438823219	2.5745069601	V1
0	1	0	0
21.4440994300	1.2882175981	2.2580068701	V1
0	1	0	0
21.7606994700	-1.8769816819	1.9414068301	V1
0	1	0	0
36.7953003000	11.5751179281	-8.9784430299	V1
0	1	0	0
36.7953003000	12.5246174381	-7.0793331099	V1
0	1	0	0
22.0771987900	-2.1934825419	1.3084066501	V1
0	1	0	0
22.3936996600	-3.1429820519	5.7397070001	V1
0	1	0	0
23.3432006900	-1.2438823219	1.6249067501	V1
0	1	0	0
23.3432006900	-0.2943812819	3.2075071401	V1
0	1	0	0
23.6598022500	0.0222187581	3.8406072701	V1
0	1	0	0
24.6093002300	-2.5099818619	2.2580068701	V1
0	1	0	0
24.9257980400	-4.7255824519	12.0700063801	V1
0	1	0	0
25.5588989300	-4.4090816019	11.1205068701	V1
0	1	0	0
37.4282989500	-16.2785319719	-5.8132631199	V1
0	1	0	0
27.1415008600	-1.8769816819	0.6754072301	V1
0	1	0	0
31.5726989800	12.3664143081	-6.2880332899	V1
0	1	0	0
32.5222961400	12.3664143081	-5.9715230899	V1
0	1	0	0
32.5222961400	13.9490192881	-6.2880332899	V1
0	1	0	0
21.2858993600	-0.7690822119	2.4162069501	V1
0	1	0	0
33.7884002800	13.9490192881	-9.1367040599	V1
0	1	0	0
34.1049011200	11.7333180081	-5.9715230899	V1
0	1	0	0
34.7378997800	14.8985188081	-8.5036660099	V1
0	1	0	0
35.0544006400	-17.7028619219	-7.5541129999	V1
0	1	0	0
35.0544006400	13.3159168781	-7.2375930699	V1
0	1	0	0
35.6875000000	-17.3863416119	-7.2375930699	V1
0	1	0	0
35.6875000000	9.8342182681	-6.9210731399	V1
0	1	0	0
36.0040008500	-12.9550815119	-8.5036660099	V1
0	1	0	0
36.0040008500	11.4168171481	-6.2880332899	V1
0	1	0	0
36.6369995100	-10.4229320019	-8.5036660099	V1
0	1	0	0
36.6369995100	16.1646168281	-8.1871530499	V1
0	1	0	0
37.2700988800	12.0499195581	-6.6045528299	V1
0	1	0	0
37.5865997400	-17.7028619219	-8.1871530499	V1
0	1	0	0
37.9031005900	-10.7394519319	-8.8201870399	V1

92
146
0	0	51	0
12.9757177325	2.8093909977	-1.8664010805	I51
0	0	23	0
20.0542001504	0.9786752117	-2.3460361153	I23
0	0	15	0
10.6613998427	-4.8360866263	0.6787819741	I15
0	0	11	0
17.4301183573	0.7816430234	4.0137402766	I11
0	0	3	0
20.3890670800	-0.9112539590	-1.6212543913	I3
0	0	3	0
20.4945668567	-0.4892533357	-0.9882140279	I3
0	0	3	0
15.1137664800	-1.0167539890	0.4888820221	I3
0	0	3	0
20.5473332767	0.3020461044	-3.2565973113	I3
0	0	2	0
12.1859504700	1.5945296244	-2.7554457779	I2
0	0	2	0
19.1493499800	0.9614790894	-2.2806708479	I2
0	0	1	0
12.4233993500	1.3570799744	-1.8850211280	I1
0	0	1	0
13.3729003900	2.6231795244	-3.1510909179	I1
0	0	1	0
14.0059005700	3.5727797444	-2.5180510679	I1
0	0	1	0
14.9554992700	6.4213789943	-4.7336905580	I1
0	0	1	0
17.1710998600	6.7379790243	-2.2015410580	I1
0	0	1	0
17.4876999000	6.7379790243	-2.5180510679	I1
0	0	1	0
18.1207000700	-3.7071709656	2.8627495621	I1
0	0	1	0
20.0197998100	-0.5420197556	-1.2519805079	I1
0	0	1	0
20.3363006600	1.9901793443	4.7618492921	I1
0	0	1	0
20.6527999900	-5.9228005457	3.8123497821	I1
0	0	1	0
20.9694000300	3.5727797444	-0.9354605779	I1
0	0	1	0
21.2858993600	2.9396788644	-1.5685011979	I1
0	0	1	0
21.6024017300	3.2562788944	-1.5685011979	I1
0	0	1	0
8.4668701200	-6.3975804357	4.6036492221	I1
0	0	1	0
9.4164299000	-7.9801705356	-0.1441504579	I1
0	0	1	0
9.7329498300	-5.4480202756	-3.9423911179	I1
0	0	1	0
12.2651001000	2.7814787843	-1.4102408479	I1
0	0	1	0
12.8981002800	1.8318800944	-2.9928305779	I1
0	0	1	0
14.1641998300	-1.3333207156	0.8053490521	I1
0	0	1	0
14.4807006900	-1.0167206756	0.4888489721	I1
0	0	1	0
14.4807006900	-0.3837204957	0.4888489721	I1
0	0	1	0
17.3294006400	2.4649794544	-2.6763106479	I1
0	0	1	0
19.2285003700	0.2492796844	-2.0432807079	I1
0	0	1	0
19.5449997000	0.2492796844	-1.7267607779	I1
0	0	1	0
19.8615005500	0.8823790543	-3.3093505079	I1
0	0	1	0
19.8615005500	2.1483794243	5.2366494021	I1
0	0	1	0
20.4945999200	3.4144789643	-1.4102408479	I1
0	0	1	0
20.8110992400	-0.7002205856	-1.4102408479	I1
0	0	1	0
20.8110992400	-0.3837204957	3.9705498621	I1
0	0	1	0
23.3432006900	0.5658797244	2.7045494921	I1
0	87	0	0
14.9445873414	-0.7893758492	0.6980625943	V87
0	3	0	0
14.1114339167	-0.5420197556	3.2847491754	V3
0	2	0	0
12.8981002800	-0.2254704506	0.1723488721	V2
0	2	0	0
16.5380996700	0.4075789444	-1.0937205429	V2
0	2	0	0
13.0563995400	-2.2828705806	3.1792488921	V2
0	2	0	0
14.0059005700	-2.9158703806	1.5966500121	V2
0	2	0	0
13.2938003550	-2.5202202806	2.3088494171	V2
0	2	0	0
13.6894500750	-2.2828202256	3.0210488220	V2
0	1	0	0
12.7399002100	-0.8585205956	-0.6189406479	V1
0	1	0	0
13.3729003900	-3.3906502756	0.0140488520	V1
0	1	0	0
10.8407997100	-3.0741303456	2.5462487121	V1
0	1	0	0
14.0059005700	-4.3402108256	2.5462487121	V1
0	1	0	0
14.0059005700	-4.0236908957	3.4957497421	V1
0	1	0	0
14.9554992700	-3.0741303456	2.5462487121	V1
0	1	0	0
14.9554992700	-1.8080208856	3.8123497821	V1
0	1	0	0
15.5884994600	-0.5420197556	4.1288491121	V1
0	1	0	0
15.9050994900	-1.1750206956	1.2801491721	V1
0	1	0	0
15.9050994900	-0.5420197556	-0.9354605779	V1
0	1	0	0
16.5380996700	-0.2254212456	0.3306488821	V1
0	1	0	0
16.5380996700	-0.2254212456	4.1288491121	V1
0	1	0	0
19.0701995900	2.3066786744	-1.5685011979	V1
0	1	0	0
19.7033004800	0.7240797944	-3.4676108480	V1
0	1	0	0
11.3154998800	-1.9663208957	1.4384491821	V1
0	1	0	0
11.9486000100	-2.2828202256	2.0714493621	V1
0	1	0	0
11.9486000100	-1.9663208957	3.6540490021	V1
0	1	0	0
12.8981002800	-4.1819504756	3.9705498621	V1
0	1	0	0
13.2147003200	-1.3333207156	2.3879494521	V1
0	1	0	0
12.4233993500	-1.1750206956	2.8627495621	V1
0	1	0	0
13.8477005000	-3.8654305456	3.9705498621	V1
0	1	0	0
14.4807006900	-1.0167206756	-0.4606505480	V1
0	1	0	0
14.7972000200	0.8823790543	0.4888489721	V1
0	1	0	0
14.7972000200	1.1988799043	1.7549492720	V1
0	1	0	0
15.4302993800	-1.9663208957	-0.1441504579	V1
0	1	0	0
15.4302993800	0.2492796844	-0.4606505480	V1
0	1	0	0
15.7468002300	-2.2828202256	0.8053490521	V1
0	1	0	0
15.7468002300	-0.7002205856	-0.4606505480	V1
0	1	0	0
15.7468002300	-0.0672204056	2.3879494521	V1
0	1	0	0
15.7468002300	1.8318800944	-1.0937209279	V1
0	1	0	0
16.0632995600	-1.3333207156	3.9705498621	V1
0	1	0	0
16.0632995600	0.5658797244	-0.4606505480	V1
0	1	0	0
16.0632995600	1.5153792344	-1.4102408479	V1
0	1	0	0
16.3798004200	-0.3837204957	3.6540490021	V1
0	1	0	0
16.3798004200	1.1988799043	1.7549492720	V1
0	1	0	0
17.0128997800	1.1988799043	-1.0937209279	V1
0	1	0	0
17.3294006400	-0.7002205856	0.4888489721	V1
0	1	0	0
17.6458999700	1.5153792344	0.4888489721	V1
0	1	0	0
17.6458999700	1.5153792344	1.4384491821	V1
0	1	0	0
17.9623992900	-1.9663208957	-2.3598006379	V1
0	1	0	0
18.5955001800	1.5153792344	-2.0432807079	V1
0	1	0	0
18.9119995100	1.5153792344	-0.4606505480	V1
0	1	0	0
19.2285003700	0.5658797244	0.1723488721	V1
0	1	0	0
21.1276001000	1.5153792344	0.1723488721	V1

94
162
0	0	62	0
19.0396112268	-0.1354405448	2.3822072344	I62
0	0	23	0
12.8430956643	2.3110108725	-4.4631166221	I23
0	0	18	0
18.4108276356	-3.9730869061	-1.6851671475	I18
0	0	4	0
15.6676746400	0.3086992667	4.6540194200	I4
0	0	3	0
20.1253336633	-0.3243428750	0.2227443641	I3
0	0	3	0
18.0679331433	-4.5973429583	-1.8346228325	I3
0	0	2	0
11.7111999600	2.9199739867	0.1435942275	I2
0	0	1	0
10.2077003500	8.5382242617	-7.0571954125	I1
0	0	1	0
11.7903000000	-2.2234761783	-4.2085259825	I1
0	0	1	0
13.3729003900	2.2078241717	-3.8920060525	I1
0	0	1	0
13.6893997200	-3.1729756883	0.2227438575	I1
0	0	1	0
14.0059005700	-2.8564763583	-2.9424455025	I1
0	0	1	0
14.0059005700	2.5243235017	-3.8920060525	I1
0	0	1	0
15.5884994600	-0.3243764383	4.3374441775	I1
0	0	1	0
15.9050994900	-0.0077764083	4.3374441775	I1
0	0	1	0
16.2216003400	-0.0077764083	4.9705450575	I1
0	0	1	0
17.4876999000	-4.4390759983	-1.9928559725	I1
0	0	1	0
18.4371994000	-1.2738759583	4.0209448475	I1
0	0	1	0
18.7537002600	0.3087244417	2.7548437775	I1
0	0	1	0
19.7033004800	-0.3243764383	0.8557440375	I1
0	0	1	0
20.3363006600	0.9417246317	0.5392447075	I1
0	0	1	0
20.6527999900	1.2582239617	-2.6259553325	I1
0	0	1	0
21.9188995400	-6.0216657183	4.0209448475	I1
0	0	1	0
22.8684997600	-10.4529256383	3.0714438075	I1
0	0	1	0
23.1850006200	-3.8060750583	3.7044439875	I1
0	0	1	0
9.4164299000	-3.0147756183	4.1792440975	I1
0	0	1	0
11.3154998800	2.9991236117	-0.2520554925	I1
0	0	1	0
11.6320999200	-7.7625257083	0.0644445975	I1
0	0	1	0
11.6320999200	1.7330240717	-2.1511559825	I1
0	0	1	0
11.9486000100	-4.9138760983	7.0278448675	I1
0	0	1	0
12.2651001000	-4.9138760983	7.3444449075	I1
0	0	1	0
12.5816001900	2.9991236117	-4.3667855625	I1
0	0	1	0
12.8981002800	2.0495233917	-4.0502656325	I1
0	0	1	0
14.1641998300	2.9991236117	-4.3667855625	I1
0	0	1	0
15.1138000500	7.7469263517	-6.2658959725	I1
0	0	1	0
15.4302993800	-0.7990758483	4.8122442875	I1
0	0	1	0
15.4302993800	0.1504236617	4.1792440975	I1
0	0	1	0
15.7468002300	-0.7990758483	5.1287436075	I1
0	0	1	0
15.7468002300	-0.4825765183	4.8122442875	I1
0	0	1	0
15.7468002300	1.1000238817	-0.8850556725	I1
0	0	1	0
16.0632995600	-0.4825765183	5.1287436075	I1
0	0	1	0
17.9623992900	-0.1660756683	3.5461447375	I1
0	0	1	0
18.2789001500	-1.7486760683	3.5461447375	I1
0	0	1	0
18.5955001800	-1.4321752083	3.5461447375	I1
0	0	1	0
18.5955001800	-1.1156758783	3.2296438775	I1
0	0	1	0
18.9119995100	-8.0790357183	1.0140448175	I1
0	0	1	0
19.2285003700	-0.4825765183	1.3305441475	I1
0	0	1	0
20.1781005900	0.4669245217	1.3305441475	I1
0	0	1	0
20.1781005900	3.6321238017	3.5461447375	I1
0	0	1	0
20.4945999200	-0.1660756683	0.3810446375	I1
0	0	1	0
21.4440994300	-5.8633756183	4.4957449575	I1
0	0	1	0
22.7102005000	-0.7990758483	-8.1650056225	I1
0	0	1	0
23.0267013600	-9.9781560483	3.5461447375	I1
0	0	1	0
26.8250000000	-1.7486760683	1.6470450075	I1
0	115	0	0
15.7426701843	0.9775241367	-0.9442496779	V115
0	3	0	0
15.2192998267	1.2055241683	1.6470450075	V3
0	2	0	0
13.6893997200	1.4165239817	-2.6259553325	V2
0	2	0	0
15.5884994600	0.1504740167	2.4383444375	V2
0	2	0	0
16.5380996700	1.2582239617	1.3305449075	V2
0	2	0	0
17.1710998600	3.1573236917	-1.5181062125	V2
0	2	0	0
16.6964004600	-1.4321752083	-1.9929059325	V2
0	2	0	0
23.9763000500	-7.9207807133	4.8122442875	V2
0	1	0	0
15.2720001200	-0.3243764383	1.1722448875	V1
0	1	0	0
15.9050994900	-1.2738759583	2.1218435875	V1
0	1	0	0
16.2216003400	-1.5903752883	-0.7268548425	V1
0	1	0	0
16.2216003400	-0.0077764083	3.3879446575	V1
0	1	0	0
16.5380996700	-0.6408757783	0.8557440375	V1
0	1	0	0
16.5380996700	1.8913248417	1.4888449275	V1
0	1	0	0
17.4876999000	0.9417246317	0.5392447075	V1
0	1	0	0
17.8042007400	2.5243235017	-2.9424455025	V1
0	1	0	0
18.1207000700	0.6252237717	0.5392447075	V1
0	1	0	0
19.3867996200	1.2582239617	-1.9928559725	V1
0	1	0	0
20.0197998100	-2.8564763583	3.7044439875	V1
0	1	0	0
21.2858993600	-5.0720761883	2.4383444375	V1
0	1	0	0
21.2858993600	-4.4390759983	1.8053442575	V1
0	1	0	0
12.2651001000	-4.5973760183	4.4957449575	V1
0	1	0	0
12.2651001000	-2.3816762483	4.4957449575	V1
0	1	0	0
14.1641998300	-0.1660756683	1.0140448175	V1
0	1	0	0
14.1641998300	0.4669245217	-0.2520554925	V1
0	1	0	0
14.4807006900	-0.4825765183	-2.7841554025	V1
0	1	0	0
14.4807006900	-0.4825765183	-2.1511559825	V1
0	1	0	0
14.7972000200	1.7330240717	-1.5181558025	V1
0	1	0	0
14.7972000200	3.9486246517	-1.8346558825	V1
0	1	0	0
12.4233993500	-3.1729756883	4.0209448475	V1
0	1	0	0
16.3798004200	-2.3816762483	-5.6328553625	V1
0	1	0	0
16.3798004200	1.4165247417	-1.5181558025	V1
0	1	0	0
14.0059005700	1.2582239617	0.5392447075	V1
0	1	0	0
16.6964004600	0.4669245217	1.6470450075	V1
0	1	0	0
16.6964004600	4.2652246917	-1.5181558025	V1
0	1	0	0
17.6458999700	0.7835245617	-0.2520554925	V1
0	1	0	0
21.7606994700	-4.5973760183	2.5966436975	V1
0	1	0	0
22.7102005000	-7.4460057783	4.1792440975	V1
0	1	0	0
14.9554992700	0.9417246317	-2.6259553325	V1
0	1	0	0
24.6093002300	-7.4460057783	5.1287436075	V1

112
103
0	0	40	0
21.7329623442	0.3054227360	0.1806501756	I40
0	0	8	0
18.4371999738	-0.7509569990	-0.9706782366	I8
0	0	7	0
22.6423712629	4.7372280345	-1.9937201400	I7
0	0	4	0
14.0850753775	-4.9052573115	-2.0389371904	I4
0	0	3	0
20.1780670200	0.5546760926	-0.5091000895	I3
0	0	3	0
14.3752339700	5.9354759660	1.4955001771	I3
0	0	2	0
14.2433502200	-5.0635075490	-1.6432872779	I2
0	0	2	0
19.9406501800	0.9502925010	-0.5354667679	I2
0	0	2	0
21.2067497300	1.7415927060	-0.0607173929	I2
0	0	2	0
18.6746002200	-0.3157574540	-0.6937118529	I2
0	0	1	0
14.0059005700	-5.9339573740	5.8740325871	I1
0	0	1	0
14.3225006100	-3.7183575540	-4.5710872629	I1
0	0	1	0
17.4876999000	-3.0852566640	2.7088333071	I1
0	0	1	0
17.8042007400	1.0294421260	4.6079330371	I1
0	0	1	0
18.4371994000	-0.2366574140	-1.0893768329	I1
0	0	1	0
20.0197998100	0.7129427960	-0.1398674029	I1
0	0	1	0
21.6024017300	0.7129427960	-1.0893768329	I1
0	0	1	0
21.9188995400	-0.8696576040	0.1767326271	I1
0	0	1	0
21.9188995400	0.3964434660	-0.4563667329	I1
0	0	1	0
22.2354003900	5.1441424460	-2.3554573129	I1
0	0	1	0
25.0841018800	-2.4522580040	1.7593322671	I1
0	0	1	0
13.2147003200	0.2381426960	-3.1467468329	I1
0	0	1	0
13.8477005000	-5.4591572640	-1.5641571029	I1
0	0	1	0
14.4807006900	-4.1930569540	-4.0963073729	I1
0	0	1	0
14.7972000200	-5.4591572640	-1.8806770329	I1
0	0	1	0
14.7972000200	-4.1930569540	-4.4128269229	I1
0	0	1	0
15.1138000500	-4.5096569940	-4.4128269229	I1
0	0	1	0
19.5449997000	-4.8261570840	-3.1467468329	I1
0	0	1	0
20.1781005900	1.1877429060	0.0184326171	I1
0	0	1	0
20.8110992400	-3.8765576240	2.2340331971	I1
0	0	1	0
21.4440994300	0.5546420160	0.9680328371	I1
0	0	1	0
21.4440994300	3.7198428260	-1.5641571029	I1
0	0	1	0
21.7606994700	0.2381426960	-0.9311172529	I1
0	0	1	0
21.7606994700	1.1877429060	-0.2980667129	I1
0	0	1	0
22.7102005000	4.6694415160	-2.5137168929	I1
0	0	1	0
22.7102005000	5.3024432260	-1.5641571029	I1
0	0	1	0
26.1919006400	6.8850421060	2.8671325671	I1
0	0	1	0
26.5084014900	3.4033419660	6.9818328871	I1
0	0	1	0
27.1415008600	2.4537432760	4.4497329671	I1
0	0	1	0
27.7744995100	-1.0279568540	-0.9311172529	I1
0	19	0	0
16.4131632800	-2.2606733067	-0.7478606392	V19
0	4	0	0
16.0633499150	-3.6392323415	-0.8519868854	V4
0	3	0	0
22.0243998233	2.9285433860	1.0207328838	V3
0	3	0	0
21.1803995833	2.2955432060	2.1813329038	V3
0	3	0	0
16.4325998933	-2.4522580040	0.5987322438	V3
0	2	0	0
15.1138000500	-1.3444577140	-0.1398170479	V2
0	2	0	0
16.0632995600	-4.1930569540	-0.7728420279	V2
0	2	0	0
16.0632995600	-0.3948574940	-0.1398170479	V2
0	2	0	0
22.0771987900	2.9285929810	1.6010330171	V2
0	1	0	0
16.8546005300	-3.7183575540	-1.4058967629	V1
0	1	0	0
16.8546005300	-0.5531567440	0.4932319571	V1
0	1	0	0
15.2720001200	-2.7687573340	-0.1398674029	V1
0	1	0	0
17.8042007400	0.0799426260	-2.3554573129	V1
0	1	0	0
19.0701995900	1.3459429860	2.0758331271	V1
0	1	0	0
20.3363006600	1.9790423460	-1.7224174529	V1
0	1	0	0
20.3363006600	3.5616427560	-1.0893768329	V1
0	1	0	0
21.2858993600	3.8781420860	3.3418334871	V1
0	1	0	0
21.6024017300	1.9790423460	1.1262329171	V1
0	1	0	0
21.9188995400	-0.2366574140	-0.1398674029	V1
0	1	0	0
17.4876999000	-3.0852566640	-2.6719673229	V1
0	1	0	0
22.5518997200	4.5111422660	0.1767326271	V1
0	1	0	0
22.8684997600	1.9790423460	0.1767326271	V1
0	1	0	0
22.8684997600	1.9790423460	4.2914321871	V1
0	1	0	0
23.1850006200	1.3459429860	1.4427337571	V1
0	1	0	0
23.1850006200	1.9790423460	-1.0893768329	V1
0	1	0	0
23.5014984100	4.1946444560	1.1262329171	V1
0	1	0	0
23.8179992700	1.3459429860	1.7593322671	V1
0	1	0	0
24.1345001200	4.1946444560	0.8097328171	V1
0	1	0	0
24.1345001200	4.1946444560	2.3923324571	V1
0	1	0	0
24.4511001600	1.6624423160	3.6584335271	V1
0	1	0	0
24.7676010200	0.0799426260	2.3923324571	V1
0	1	0	0
24.7676010200	2.6120425360	2.0758331271	V1
0	1	0	0
13.8477005000	-2.2939572240	0.6514327971	V1
0	1	0	0
15.1138000500	-3.5600567740	1.2845329271	V1
0	1	0	0
15.1138000500	-3.2435574440	-0.2980667129	V1
0	1	0	0
15.7468002300	-4.1930569540	0.0184326171	V1
0	1	0	0
15.7468002300	-1.3444577140	-0.9311172529	V1
0	1	0	0
15.2720001200	-2.4522580040	-2.9884971629	V1
0	1	0	0
15.5884994600	-1.1861569340	1.1262329171	V1
0	1	0	0
16.3798004200	-3.8765576240	-1.2476371829	V1
0	1	0	0
16.3798004200	-3.2435574440	-1.8806770329	V1
0	1	0	0
16.6964004600	-3.8765576240	-1.8806770329	V1
0	1	0	0
16.6964004600	-3.5600567740	-0.6145668029	V1
0	1	0	0
16.6964004600	-1.6609570440	-1.5641571029	V1
0	1	0	0
17.0128997800	-2.9270565840	-1.8806770329	V1
0	1	0	0
17.6458999700	-2.9270565840	0.6514327971	V1
0	1	0	0
17.6458999700	-2.6105572540	-1.8806770329	V1
0	1	0	0
17.9623992900	-4.8261570840	-1.5641571029	V1
0	1	0	0
17.9623992900	-0.3948574940	-2.5137168929	V1
0	1	0	0
18.5955001800	1.5042422360	0.3349327171	V1
0	1	0	0
18.9119995100	-3.8765576240	0.0184326171	V1
0	1	0	0
20.1781005900	6.2520449760	0.3349327171	V1
0	1	0	0
20.8110992400	2.4537432760	1.6010330171	V1
0	1	0	0
21.1276001000	2.1372424260	2.8671325671	V1
0	1	0	0
21.1276001000	2.4537432760	4.7662322971	V1
0	1	0	0
21.1276001000	2.7703433160	2.2340331971	V1
0	1	0	0
21.4440994300	3.0868426460	2.8671325671	V1
0	1	0	0
16.2216003400	-2.1357571540	2.0758331271	V1
0	1	0	0
22.0771987900	3.4033419660	0.3349327171	V1
0	1	0	0
22.3936996600	2.1372424260	1.2845329271	V1
0	1	0	0
22.3936996600	2.4537432760	2.8671325671	V1
0	1	0	0
22.7102005000	3.0868426460	2.8671325671	V1
0	1	0	0
22.7102005000	4.0363421560	-0.2980667129	V1
0	1	0	0
23.0267013600	2.7703433160	1.6010330171	V1
0	1	0	0
23.0267013600	3.7198428260	0.3349327171	V1
0	1	0	0
23.3432006900	2.1372424260	1.2845329271	V1
0	1	0	0
23.3432006900	3.0868426460	0.3349327171	V1
0	1	0	0
23.3432006900	3.4033419660	1.9175331071	V1
0	1	0	0
23.6598022500	2.1372424260	2.8671325671	V1
0	1	0	0
